session_id,user_id,task,phase,t_ms,type,x,y,pressure,tiltX,tiltY,extra,json
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,53934,tap_up,890,176.6666717529297,0,,,,{"task":"tap_targets";"phase":"run";"type":"tap_up";"t_ms":53934;"x":890;"y":176.6666717529297;"pressure":0;"tiltX":"";"tiltY":"";"duration_ms":7;"errorDistance":44;"hit":false;"pointerType":"touch";"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,54147,target_spawn,757,647,,,,,{"task":"tap_targets";"phase":"run";"type":"target_spawn";"t_ms":54147;"x":757;"y":647;"pressure":"";"tiltX":"";"tiltY":"";"radius":76.89907199611002;"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,54731,pointerdown,752.5,644.1666870117188,0.5,0,0,{},{"task":"tap_targets";"phase":"run";"type":"pointerdown";"t_ms":54731;"x":752.5;"y":644.1666870117188;"pressure":0.5;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,54732,tap_down,752.5,644.1666870117188,0.5,,,,{"task":"tap_targets";"phase":"run";"type":"tap_down";"t_ms":54732;"x":752.5;"y":644.1666870117188;"pressure":0.5;"tiltX":"";"tiltY":"";"pointerType":"touch";"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,54788,pointerup,752.5,644.1666870117188,0,0,0,{},{"task":"tap_targets";"phase":"run";"type":"pointerup";"t_ms":54788;"x":752.5;"y":644.1666870117188;"pressure":0;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,54789,tap_up,752.5,644.1666870117188,0,,,,{"task":"tap_targets";"phase":"run";"type":"tap_up";"t_ms":54789;"x":752.5;"y":644.1666870117188;"pressure":0;"tiltX":"";"tiltY":"";"duration_ms":57;"errorDistance":5;"hit":true;"pointerType":"touch";"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,54992,target_spawn,781,789,,,,,{"task":"tap_targets";"phase":"run";"type":"target_spawn";"t_ms":54992;"x":781;"y":789;"pressure":"";"tiltX":"";"tiltY":"";"radius":43.65880201950619;"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,55703,pointerdown,776.6666870117188,796.6666870117188,0.5,0,0,{},{"task":"tap_targets";"phase":"run";"type":"pointerdown";"t_ms":55703;"x":776.6666870117188;"y":796.6666870117188;"pressure":0.5;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,55703,tap_down,776.6666870117188,796.6666870117188,0.5,,,,{"task":"tap_targets";"phase":"run";"type":"tap_down";"t_ms":55703;"x":776.6666870117188;"y":796.6666870117188;"pressure":0.5;"tiltX":"";"tiltY":"";"pointerType":"touch";"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,55744,pointerup,776.6666870117188,796.6666870117188,0,0,0,{},{"task":"tap_targets";"phase":"run";"type":"pointerup";"t_ms":55744;"x":776.6666870117188;"y":796.6666870117188;"pressure":0;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,55745,tap_up,776.6666870117188,796.6666870117188,0,,,,{"task":"tap_targets";"phase":"run";"type":"tap_up";"t_ms":55745;"x":776.6666870117188;"y":796.6666870117188;"pressure":0;"tiltX":"";"tiltY":"";"duration_ms":41;"errorDistance":9;"hit":true;"pointerType":"touch";"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,55956,target_spawn,895,519,,,,,{"task":"tap_targets";"phase":"run";"type":"target_spawn";"t_ms":55956;"x":895;"y":519;"pressure":"";"tiltX":"";"tiltY":"";"radius":71.78108647274811;"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,56464,pointerdown,896.6666259765625,544.1666259765625,0.5,0,0,{},{"task":"tap_targets";"phase":"run";"type":"pointerdown";"t_ms":56464;"x":896.6666259765625;"y":544.1666259765625;"pressure":0.5;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,56465,tap_down,896.6666259765625,544.1666259765625,0.5,,,,{"task":"tap_targets";"phase":"run";"type":"tap_down";"t_ms":56465;"x":896.6666259765625;"y":544.1666259765625;"pressure":0.5;"tiltX":"";"tiltY":"";"pointerType":"touch";"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,56492,pointerup,895.8333129882812,544.1666259765625,0,0,0,{},{"task":"tap_targets";"phase":"run";"type":"pointerup";"t_ms":56492;"x":895.8333129882812;"y":544.1666259765625;"pressure":0;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,56493,tap_up,895.8333129882812,544.1666259765625,0,,,,{"task":"tap_targets";"phase":"run";"type":"tap_up";"t_ms":56493;"x":895.8333129882812;"y":544.1666259765625;"pressure":0;"tiltX":"";"tiltY":"";"duration_ms":28;"errorDistance":25;"hit":true;"pointerType":"touch";"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,56707,target_spawn,827,538,,,,,{"task":"tap_targets";"phase":"run";"type":"target_spawn";"t_ms":56707;"x":827;"y":538;"pressure":"";"tiltX":"";"tiltY":"";"radius":91.84080758557738;"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,progress,57017,progress,,,,,,,{"task":"tap_targets";"phase":"progress";"type":"progress";"t_ms":57017;"x":"";"y":"";"pressure":"";"tiltX":"";"tiltY":"";"hits":30;"misses":1;"total":32;"median_tap_duration":28;"median_error_distance":29;"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,57227,pointerdown,834.1666870117188,550.8333129882812,0.5,0,0,{},{"task":"tap_targets";"phase":"run";"type":"pointerdown";"t_ms":57227;"x":834.1666870117188;"y":550.8333129882812;"pressure":0.5;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,57228,tap_down,834.1666870117188,550.8333129882812,0.5,,,,{"task":"tap_targets";"phase":"run";"type":"tap_down";"t_ms":57228;"x":834.1666870117188;"y":550.8333129882812;"pressure":0.5;"tiltX":"";"tiltY":"";"pointerType":"touch";"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,57276,pointerup,834.1666870117188,550.8333129882812,0,0,0,{},{"task":"tap_targets";"phase":"run";"type":"pointerup";"t_ms":57276;"x":834.1666870117188;"y":550.8333129882812;"pressure":0;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,57277,tap_up,834.1666870117188,550.8333129882812,0,,,,{"task":"tap_targets";"phase":"run";"type":"tap_up";"t_ms":57277;"x":834.1666870117188;"y":550.8333129882812;"pressure":0;"tiltX":"";"tiltY":"";"duration_ms":49;"errorDistance":15;"hit":true;"pointerType":"touch";"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,57483,target_spawn,750,677,,,,,{"task":"tap_targets";"phase":"run";"type":"target_spawn";"t_ms":57483;"x":750;"y":677;"pressure":"";"tiltX":"";"tiltY":"";"radius":136.48324561142232;"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,57863,pointerdown,760,675,0.5,0,0,{},{"task":"tap_targets";"phase":"run";"type":"pointerdown";"t_ms":57863;"x":760;"y":675;"pressure":0.5;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,57864,tap_down,760,675,0.5,,,,{"task":"tap_targets";"phase":"run";"type":"tap_down";"t_ms":57864;"x":760;"y":675;"pressure":0.5;"tiltX":"";"tiltY":"";"pointerType":"touch";"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,57887,pointerup,760,675,0,0,0,{},{"task":"tap_targets";"phase":"run";"type":"pointerup";"t_ms":57887;"x":760;"y":675;"pressure":0;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,57888,tap_up,760,675,0,,,,{"task":"tap_targets";"phase":"run";"type":"tap_up";"t_ms":57888;"x":760;"y":675;"pressure":0;"tiltX":"";"tiltY":"";"duration_ms":24;"errorDistance":11;"hit":true;"pointerType":"touch";"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,58091,target_spawn,810,493,,,,,{"task":"tap_targets";"phase":"run";"type":"target_spawn";"t_ms":58091;"x":810;"y":493;"pressure":"";"tiltX":"";"tiltY":"";"radius":62.77731502820792;"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,58549,pointerdown,847.5,470.83331298828125,0.5,0,0,{},{"task":"tap_targets";"phase":"run";"type":"pointerdown";"t_ms":58549;"x":847.5;"y":470.83331298828125;"pressure":0.5;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,58549,tap_down,847.5,470.83331298828125,0.5,,,,{"task":"tap_targets";"phase":"run";"type":"tap_down";"t_ms":58549;"x":847.5;"y":470.83331298828125;"pressure":0.5;"tiltX":"";"tiltY":"";"pointerType":"touch";"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,58575,pointermove,845.8333129882812,470.83331298828125,0.5,0,0,{"velocity":0.06435084993254803;"dx":-1.66668701171875;"dy":0;"dt":25.899999976158142},{"task":"tap_targets";"phase":"run";"type":"pointermove";"t_ms":58575;"x":845.8333129882812;"y":470.83331298828125;"pressure":0.5;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{"velocity":0.06435084993254803;"dx":-1.66668701171875;"dy":0;"dt":25.899999976158142}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,58592,pointermove,845,470,0.5,0,0,{"velocity":0.06812037739404264;"dx":-0.83331298828125;"dy":-0.83331298828125;"dt":17.30000001192093},{"task":"tap_targets";"phase":"run";"type":"pointermove";"t_ms":58592;"x":845;"y":470;"pressure":0.5;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{"velocity":0.06812037739404264;"dx":-0.83331298828125;"dy":-0.83331298828125;"dt":17.30000001192093}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,58619,pointerup,845,469.1666564941406,0,0,0,{},{"task":"tap_targets";"phase":"run";"type":"pointerup";"t_ms":58619;"x":845;"y":469.1666564941406;"pressure":0;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,58619,tap_up,845,469.1666564941406,0,,,,{"task":"tap_targets";"phase":"run";"type":"tap_up";"t_ms":58619;"x":845;"y":469.1666564941406;"pressure":0;"tiltX":"";"tiltY":"";"duration_ms":70;"errorDistance":42;"hit":true;"pointerType":"touch";"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,58823,target_spawn,823,726,,,,,{"task":"tap_targets";"phase":"run";"type":"target_spawn";"t_ms":58823;"x":823;"y":726;"pressure":"";"tiltX":"";"tiltY":"";"radius":31.011002755360888;"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,59732,pointerdown,831.6666870117188,726.6666870117188,0.5,0,0,{},{"task":"tap_targets";"phase":"run";"type":"pointerdown";"t_ms":59732;"x":831.6666870117188;"y":726.6666870117188;"pressure":0.5;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,59732,tap_down,831.6666870117188,726.6666870117188,0.5,,,,{"task":"tap_targets";"phase":"run";"type":"tap_down";"t_ms":59732;"x":831.6666870117188;"y":726.6666870117188;"pressure":0.5;"tiltX":"";"tiltY":"";"pointerType":"touch";"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,59757,pointerup,831.6666870117188,726.6666870117188,0,0,0,{},{"task":"tap_targets";"phase":"run";"type":"pointerup";"t_ms":59757;"x":831.6666870117188;"y":726.6666870117188;"pressure":0;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,59758,tap_up,831.6666870117188,726.6666870117188,0,,,,{"task":"tap_targets";"phase":"run";"type":"tap_up";"t_ms":59758;"x":831.6666870117188;"y":726.6666870117188;"pressure":0;"tiltX":"";"tiltY":"";"duration_ms":26;"errorDistance":9;"hit":true;"pointerType":"touch";"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,59959,target_spawn,867,704,,,,,{"task":"tap_targets";"phase":"run";"type":"target_spawn";"t_ms":59959;"x":867;"y":704;"pressure":"";"tiltX":"";"tiltY":"";"radius":80.58103515785855;"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,60318,pointerdown,849.1666870117188,695.8333129882812,0.5,0,0,{},{"task":"tap_targets";"phase":"run";"type":"pointerdown";"t_ms":60318;"x":849.1666870117188;"y":695.8333129882812;"pressure":0.5;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,60319,tap_down,849.1666870117188,695.8333129882812,0.5,,,,{"task":"tap_targets";"phase":"run";"type":"tap_down";"t_ms":60319;"x":849.1666870117188;"y":695.8333129882812;"pressure":0.5;"tiltX":"";"tiltY":"";"pointerType":"touch";"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,60358,pointerup,849.1666870117188,695.8333129882812,0,0,0,{},{"task":"tap_targets";"phase":"run";"type":"pointerup";"t_ms":60358;"x":849.1666870117188;"y":695.8333129882812;"pressure":0;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,60359,tap_up,849.1666870117188,695.8333129882812,0,,,,{"task":"tap_targets";"phase":"run";"type":"tap_up";"t_ms":60359;"x":849.1666870117188;"y":695.8333129882812;"pressure":0;"tiltX":"";"tiltY":"";"duration_ms":40;"errorDistance":20;"hit":true;"pointerType":"touch";"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,60570,target_spawn,870,190,,,,,{"task":"tap_targets";"phase":"run";"type":"target_spawn";"t_ms":60570;"x":870;"y":190;"pressure":"";"tiltX":"";"tiltY":"";"radius":59.41503755164333;"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,61198,pointerdown,871.6666259765625,207.5,0.5,0,0,{},{"task":"tap_targets";"phase":"run";"type":"pointerdown";"t_ms":61198;"x":871.6666259765625;"y":207.5;"pressure":0.5;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,61198,tap_down,871.6666259765625,207.5,0.5,,,,{"task":"tap_targets";"phase":"run";"type":"tap_down";"t_ms":61198;"x":871.6666259765625;"y":207.5;"pressure":0.5;"tiltX":"";"tiltY":"";"pointerType":"touch";"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,61224,pointermove,870,208.3333282470703,0.5,0,0,{"velocity":0.07278716056964375;"dx":-1.6666259765625;"dy":0.8333282470703125;"dt":25.600000023841858},{"task":"tap_targets";"phase":"run";"type":"pointermove";"t_ms":61224;"x":870;"y":208.3333282470703;"pressure":0.5;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{"velocity":0.07278716056964375;"dx":-1.6666259765625;"dy":0.8333282470703125;"dt":25.600000023841858}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,61238,pointerup,870,208.3333282470703,0,0,0,{},{"task":"tap_targets";"phase":"run";"type":"pointerup";"t_ms":61238;"x":870;"y":208.3333282470703;"pressure":0;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,61239,tap_up,870,208.3333282470703,0,,,,{"task":"tap_targets";"phase":"run";"type":"tap_up";"t_ms":61239;"x":870;"y":208.3333282470703;"pressure":0;"tiltX":"";"tiltY":"";"duration_ms":40;"errorDistance":18;"hit":true;"pointerType":"touch";"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,61444,target_spawn,728,509,,,,,{"task":"tap_targets";"phase":"run";"type":"target_spawn";"t_ms":61444;"x":728;"y":509;"pressure":"";"tiltX":"";"tiltY":"";"radius":56.49379682415487;"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,61994,pointerdown,724.1666870117188,495.83331298828125,0.5,0,0,{},{"task":"tap_targets";"phase":"run";"type":"pointerdown";"t_ms":61994;"x":724.1666870117188;"y":495.83331298828125;"pressure":0.5;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,61995,tap_down,724.1666870117188,495.83331298828125,0.5,,,,{"task":"tap_targets";"phase":"run";"type":"tap_down";"t_ms":61995;"x":724.1666870117188;"y":495.83331298828125;"pressure":0.5;"tiltX":"";"tiltY":"";"pointerType":"touch";"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,62019,pointermove,724.1666870117188,496.6666564941406,0.5,0,0,{"velocity":0.033738603492371275;"dx":0;"dy":0.833343505859375;"dt":24.69999998807907},{"task":"tap_targets";"phase":"run";"type":"pointermove";"t_ms":62019;"x":724.1666870117188;"y":496.6666564941406;"pressure":0.5;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{"velocity":0.033738603492371275;"dx":0;"dy":0.833343505859375;"dt":24.69999998807907}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,62041,pointermove,725,497.5,0.5,0,0,{"velocity":0.05507028538053883;"dx":0.83331298828125;"dy":0.833343505859375;"dt":21.400000035762787},{"task":"tap_targets";"phase":"run";"type":"pointermove";"t_ms":62041;"x":725;"y":497.5;"pressure":0.5;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{"velocity":0.05507028538053883;"dx":0.83331298828125;"dy":0.833343505859375;"dt":21.400000035762787}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,62074,pointermove,726.6666870117188,499.1666564941406,0.5,0,0,{"velocity":0.07078167556373281;"dx":1.66668701171875;"dy":1.666656494140625;"dt":33.30000001192093},{"task":"tap_targets";"phase":"run";"type":"pointermove";"t_ms":62074;"x":726.6666870117188;"y":499.1666564941406;"pressure":0.5;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{"velocity":0.07078167556373281;"dx":1.66668701171875;"dy":1.666656494140625;"dt":33.30000001192093}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,62092,pointerup,726.6666870117188,499.1666564941406,0,0,0,{},{"task":"tap_targets";"phase":"run";"type":"pointerup";"t_ms":62092;"x":726.6666870117188;"y":499.1666564941406;"pressure":0;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,62092,tap_up,726.6666870117188,499.1666564941406,0,,,,{"task":"tap_targets";"phase":"run";"type":"tap_up";"t_ms":62092;"x":726.6666870117188;"y":499.1666564941406;"pressure":0;"tiltX":"";"tiltY":"";"duration_ms":98;"errorDistance":10;"hit":true;"pointerType":"touch";"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,62304,target_spawn,860,593,,,,,{"task":"tap_targets";"phase":"run";"type":"target_spawn";"t_ms":62304;"x":860;"y":593;"pressure":"";"tiltX":"";"tiltY":"";"radius":107.56476323089265;"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,62838,pointerdown,918.3333129882812,557.5,0.5,0,0,{},{"task":"tap_targets";"phase":"run";"type":"pointerdown";"t_ms":62838;"x":918.3333129882812;"y":557.5;"pressure":0.5;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,62839,tap_down,918.3333129882812,557.5,0.5,,,,{"task":"tap_targets";"phase":"run";"type":"tap_down";"t_ms":62839;"x":918.3333129882812;"y":557.5;"pressure":0.5;"tiltX":"";"tiltY":"";"pointerType":"touch";"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,62861,pointermove,916.6666259765625,558.3333129882812,0.5,0,0,{"velocity":0.08356049681782592;"dx":-1.66668701171875;"dy":0.83331298828125;"dt":22.30000001192093},{"task":"tap_targets";"phase":"run";"type":"pointermove";"t_ms":62861;"x":916.6666259765625;"y":558.3333129882812;"pressure":0.5;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{"velocity":0.08356049681782592;"dx":-1.66668701171875;"dy":0.83331298828125;"dt":22.30000001192093}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,62879,pointerup,915.8333129882812,558.3333129882812,0,0,0,{},{"task":"tap_targets";"phase":"run";"type":"pointerup";"t_ms":62879;"x":915.8333129882812;"y":558.3333129882812;"pressure":0;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,62879,tap_up,915.8333129882812,558.3333129882812,0,,,,{"task":"tap_targets";"phase":"run";"type":"tap_up";"t_ms":62879;"x":915.8333129882812;"y":558.3333129882812;"pressure":0;"tiltX":"";"tiltY":"";"duration_ms":40;"errorDistance":66;"hit":true;"pointerType":"touch";"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,63082,target_spawn,710,304,,,,,{"task":"tap_targets";"phase":"run";"type":"target_spawn";"t_ms":63082;"x":710;"y":304;"pressure":"";"tiltX":"";"tiltY":"";"radius":91.60405646433796;"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,63550,pointerdown,765.8333129882812,285.83331298828125,0.5,0,0,{},{"task":"tap_targets";"phase":"run";"type":"pointerdown";"t_ms":63550;"x":765.8333129882812;"y":285.83331298828125;"pressure":0.5;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,63551,tap_down,765.8333129882812,285.83331298828125,0.5,,,,{"task":"tap_targets";"phase":"run";"type":"tap_down";"t_ms":63551;"x":765.8333129882812;"y":285.83331298828125;"pressure":0.5;"tiltX":"";"tiltY":"";"pointerType":"touch";"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,63581,pointerup,765.8333129882812,285.83331298828125,0,0,0,{},{"task":"tap_targets";"phase":"run";"type":"pointerup";"t_ms":63581;"x":765.8333129882812;"y":285.83331298828125;"pressure":0;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,63582,tap_up,765.8333129882812,285.83331298828125,0,,,,{"task":"tap_targets";"phase":"run";"type":"tap_up";"t_ms":63582;"x":765.8333129882812;"y":285.83331298828125;"pressure":0;"tiltX":"";"tiltY":"";"duration_ms":31;"errorDistance":59;"hit":true;"pointerType":"touch";"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,63783,target_spawn,750,404,,,,,{"task":"tap_targets";"phase":"run";"type":"target_spawn";"t_ms":63783;"x":750;"y":404;"pressure":"";"tiltX":"";"tiltY":"";"radius":66.21296626030295;"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,64154,pointerdown,784.1666870117188,443.33331298828125,0.5,0,0,{},{"task":"tap_targets";"phase":"run";"type":"pointerdown";"t_ms":64154;"x":784.1666870117188;"y":443.33331298828125;"pressure":0.5;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,64154,tap_down,784.1666870117188,443.33331298828125,0.5,,,,{"task":"tap_targets";"phase":"run";"type":"tap_down";"t_ms":64154;"x":784.1666870117188;"y":443.33331298828125;"pressure":0.5;"tiltX":"";"tiltY":"";"pointerType":"touch";"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,64206,pointerup,784.1666870117188,443.33331298828125,0,0,0,{},{"task":"tap_targets";"phase":"run";"type":"pointerup";"t_ms":64206;"x":784.1666870117188;"y":443.33331298828125;"pressure":0;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,64206,tap_up,784.1666870117188,443.33331298828125,0,,,,{"task":"tap_targets";"phase":"run";"type":"tap_up";"t_ms":64206;"x":784.1666870117188;"y":443.33331298828125;"pressure":0;"tiltX":"";"tiltY":"";"duration_ms":52;"errorDistance":52;"hit":true;"pointerType":"touch";"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,64410,target_spawn,858,702,,,,,{"task":"tap_targets";"phase":"run";"type":"target_spawn";"t_ms":64410;"x":858;"y":702;"pressure":"";"tiltX":"";"tiltY":"";"radius":141.07717568518348;"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,64873,pointerdown,838.3333129882812,641.6666870117188,0.5,0,0,{},{"task":"tap_targets";"phase":"run";"type":"pointerdown";"t_ms":64873;"x":838.3333129882812;"y":641.6666870117188;"pressure":0.5;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,64874,tap_down,838.3333129882812,641.6666870117188,0.5,,,,{"task":"tap_targets";"phase":"run";"type":"tap_down";"t_ms":64874;"x":838.3333129882812;"y":641.6666870117188;"pressure":0.5;"tiltX":"";"tiltY":"";"pointerType":"touch";"extra":null}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,64906,pointermove,836.6666870117188,641.6666870117188,0.5,0,0,{"velocity":0.05112349617618469;"dx":-1.6666259765625;"dy":0;"dt":32.60000002384186},{"task":"tap_targets";"phase":"run";"type":"pointermove";"t_ms":64906;"x":836.6666870117188;"y":641.6666870117188;"pressure":0.5;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{"velocity":0.05112349617618469;"dx":-1.6666259765625;"dy":0;"dt":32.60000002384186}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,64925,pointermove,835,640,0.5,0,0,{"velocity":0.1288006215665748;"dx":-1.66668701171875;"dy":-1.66668701171875;"dt":18.30000001192093},{"task":"tap_targets";"phase":"run";"type":"pointermove";"t_ms":64925;"x":835;"y":640;"pressure":0.5;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{"velocity":0.1288006215665748;"dx":-1.66668701171875;"dy":-1.66668701171875;"dt":18.30000001192093}}
s_mhwdz1sp,u_mhwdz1sp_vf3y,tap_targets,run,64931,pointerup,835,640,0,0,0,{},{"task":"tap_targets";"phase":"run";"type":"pointerup";"t_ms":64931;"x":835;"y":640;"pressure":0;"tiltX":0;"tiltY":0;"pointerType":"touch";"extra":{}}
